project_id,project_acronym,project_title,participant_name,participant_short_name,pic,country,country_code,org_type,is_coordinator,eu_contribution
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","DIMOS EGALEO",,933973716,Greece,GR,public_body,no,117967.5
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","MERIDIAN SRL",,880585401,Italy,IT,sme,no,221490
101158555,CYberSynchrony,"Harmonizing People, Processes, and Technology for","SAMOUTIS KAI SYNERGATES IEPE",,890195094,Cyprus,CY,sme,no,157290
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU",,999977851,,,university,yes,437016.31
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","ΚΥΠΡΙΑΚΟ ΕΡΕΥΝΗΤΙΚΟ ΚΑΙ ΑΚΑΔΗΜΑΪΚΟ ΔΙΚΤΥΟ (KYPRIAKO EREVNITIKO KAI AKADIMAIKO DIKTYO)",,998319830,Cyprus,CY,research_institution,no,141989
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","AC GOLDMAN SOLUTIONS&SERVICES GSS LTD",,917565390,Cyprus,CY,sme,no,195328.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","ELLINIKO MESOGEIAKO PANEPISTIMIO",,899132771,Greece,GR,university,no,154454.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","UNIVERSITY OF PIRAEUS RESEARCH CENTER",,999586941,Greece,GR,university,no,150174.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","SPHYNX HELLAS ANONYMI ETAIREIA",,883514607,Greece,GR,sme,no,346198.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH",,999584128,Austria,AT,research_institution,no,200021.52
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","IDRYMA TECHNOLOGIAS KAI EREVNAS",,999995893,Greece,GR,research_institution,no,138404.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS",,998802502,Greece,GR,research_institution,no,171574.5
101128024,CYBERUNITY,"Community for Integrating and Opening Cyber R","SIHTASUTUS CR14",,889890320,Estonia,EE,research_institution,no,12651.19
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE",28DIGITAL,,954616286,Belgium,BE,other,yes,676507.5
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","AALTO UNIVERSITY EXECUTIVE EDUCATION OY",,939575951,Finland,FI,sme,no,209506
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","COFAC COOPERATIVA DE FORMACAO E ANIMACAO CULTURAL CRL",,997605425,Portugal,PT,university,no,223630
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","ETHNICON METSOVION POLYTECHNION",,999978142,Greece,GR,university,no,234918.5
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","RIGAS TEHNISKA UNIVERSITATE",,999920718,Latvia,LV,university,no,185110
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","TALENT GARDEN ITALIA SRL",,889574779,Italy,IT,company,no,361125
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","UNIVERSITATEA BABES BOLYAI",,999860578,Romania,RO,university,no,158895
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","KUNGLIGA TEKNISKA HOEGSKOLAN",,999990946,Sweden,SE,university,no,137495
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","EOTVOS LORAND TUDOMANYEGYETEM",,999896468,Hungary,HU,university,no,123050
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","DIGITALEUROPE AISBL*",,952919756,Belgium,BE,other,no,52028.75
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","POLITECNICO DI MILANO",,999879881,Italy,IT,university,no,246100
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","UNIVERSITA DEGLI STUDI DI TRENTO",,999841954,Italy,IT,university,no,74900
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","TAMPEREEN KORKEAKOULUSAATIO SR",,902999288,Finland,FI,university,no,181418.5
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","RISE RESEARCH INSTITUTES OF SWEDEN AB",,999613422,Sweden,SE,research_institution,no,98520.25
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","LINKOPINGS UNIVERSITET",,999852236,Sweden,SE,university,no,83995
101189986,CYCERONE,"CYbersecurity aCadEmy foR educatiOn and experieNcE","EIT DIGITAL SPAIN",,893135746,Spain,ES,other,no,250380
101128052,CYDERCO,"CYber DEtection. Response and COllaboration","EVIDEN TECHNOLOGIES SRL",,893414621,Romania,RO,company,yes,499155
101128052,CYDERCO,"CYber DEtection. Response and COllaboration","INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO",,999642813,Portugal,PT,university,no,288365
101128052,CYDERCO,"CYber DEtection. Response and COllaboration","DIRECTORATUL NATIONAL DE SECURITATE CIBERNETICA",,953626692,Romania,RO,public_body,no,409596
101128052,CYDERCO,"CYber DEtection. Response and COllaboration","ATOS SPAIN SA",,999993856,Spain,ES,company,no,243425
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","AVL LIST GMBH",,999952243,Austria,AT,company,yes,615225
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","SILICON AUSTRIA LABS GMBH",,901837907,Austria,AT,research_institution,no,237009.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","INFINEON TECHNOLOGIES AUSTRIA  AG",,999705087,Austria,AT,company,no,419472.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","VIRTUAL VEHICLE RESEARCH GMBH",,997885852,Austria,AT,research_institution,no,335562.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","VYSOKE UCENI TECHNICKE V BRNE",,999873091,Czechia,CZ,university,no,486018.75
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TECHNISCHE UNIVERSITAET GRAZ",,999977948,Austria,AT,university,no,275205
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","IDEAS & MOTION SRL",,951805323,Italy,IT,company,no,277375
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","VERUM SOFTWARE TOOLS B.V.",,924512433,Netherlands,NL,company,no,279562.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TEKNOLOGIAN TUTKIMUSKESKUS VTT OY",,932760440,Finland,FI,research_institution,no,333374.83
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TECHNISCHE HOCHSCHULE ROSENHEIM / TECHNICAL UNIVERSITY OF APPLIED SCIENCES",,955606365,Germany,DE,university,no,227444
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","ELEKTRONIKAS UN DATORZINATNU INSTITUTS",,997829883,Latvia,LV,research_institution,no,161538.13
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","GIM OY",,896253714,Finland,FI,company,no,133437.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","SYGKLISI ASTIKI MI KERDOSKOPIKI ETAIREIA",,889214036,Greece,GR,other,no,160387.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","IOTAM INTERNET OF THINGS APPLICATIONS AND MULTI LAYER DEVELOPMENT LTD",,912549326,Cyprus,CY,company,no,424375
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","NXP SEMICONDUCTORS NETHERLANDS BV",,999995020,Netherlands,NL,company,no,649687.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","VAISTO SOLUTIONS OY",,911526946,Finland,FI,company,no,37566.38
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","ZF FRIEDRICHSHAFEN AG",,989177871,Germany,DE,company,no,115375
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","INSAR.SK SRO",,920733992,Slovakia,SK,company,no,250398.75
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo",XENOMATIX,,922739855,Belgium,BE,company,no,323741.25
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","SMARTSOL SIA",,898044334,Latvia,LV,sme,no,187906.25
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","INSTITUT MIKROELEKTRONICKYCH APLIKACI SRO",,999697424,Czechia,CZ,company,no,100625
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV",,999984059,Germany,DE,research_institution,no,185929.87
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","PRODRIVE TECHNOLOGIES INNOVATION SERVICES B.V.",,886343903,Netherlands,NL,company,no,489970
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","UNIVERSITAET GRAZ",,999873188,Austria,AT,university,no,145250
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","DRIVEU TECH LTD",,897000129,,,company,no,630262.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TECHNISCHE UNIVERSITEIT EINDHOVEN",,999977269,Netherlands,NL,university,no,894989.38
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","STMICROELECTRONICS SRL",,999977657,Italy,IT,company,no,81035.18
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","BELGAN BV",,996719524,Belgium,BE,company,no,
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TECHNISCHE UNIVERSITEIT DELFT",,999977366,Netherlands,NL,university,no,205521.75
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","GROPYUS TECHNOLOGIES GMBH",,882468947,Germany,DE,company,no,265359.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","KUNGLIGA TEKNISKA HOEGSKOLAN",,999990946,Sweden,SE,university,no,163490.25
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","STRIKERSOFT AB",,952679390,Sweden,SE,company,no,243206.25
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","MURATA ELECTRONICS OY",,999943901,Finland,FI,company,no,105543.75
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","MEDISYS MONOPROSOPI IKE",,896321517,Greece,GR,company,no,245000
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","TTTECH AUTO GMBH",,905293435,Austria,AT,company,no,191302.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","POLITECNICO DI TORINO",,999977754,Italy,IT,university,no,124250
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","SLEEP ADVICE TECHNOLOGIES SRL",,904932110,Italy,IT,company,no,118125
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","MEVEA OY",,933817643,Finland,FI,company,no,100187.5
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","UAB TERAGLOBUS",,910939514,Lithuania,LT,sme,no,33250
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","GROPYUS AG",,887691039,Austria,AT,company,no,34923.75
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE INCORPORATED",,992251995,,,research_institution,no,
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","BOARD OF REGENTS OF NEVADA SYSTEM OF HIGHER EDUCATION",,895924593,,,university,no,
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG",,999995408,Germany,DE,university,no,
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","RECHI PRECISION CO.,LTD",,877526894,,,company,no,
101140226,Cynergy4MIE,"Leverage synergy by cyber-physical systems fo","FUTU-RE Co., Ltd.",,875080069,,,sme,no,
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","UNIVERSITATEA MARITIMA DIN CONSTANTA",,949667734,Romania,RO,university,yes,116790.5
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","BIT SENTINEL SECURITY SRL",,911463120,Romania,RO,sme,no,367304.25
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","ASOCIATIA CLUSTERUL DE EXCELENTA IN SECURITATE CIBERNETICA",,883525859,Romania,RO,other,no,109460
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","CYBER DACIANS SRL",,891044426,Romania,RO,sme,no,208810.5
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE IN INFORMATICA ICI BUCURESTI RA",,999593537,Romania,RO,research_institution,no,148997.5
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","ORANGE ROMANIA SA",,954892445,Romania,RO,company,no,117325
101128088,CYRESRANGE,"Cyber Ranges Resiliency Networks","DIRECTORATUL NATIONAL DE SECURITATE CIBERNETICA",,953626692,Romania,RO,public_body,no,32956
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","DEEP BLUE SRL",,998325941,Italy,IT,company,yes,434826.6
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","CEFRIEL SOCIETA CONSORTILE A RESPONSABILITA LIMITATA SOCIETA BENEFIT",,999647178,Italy,IT,research_institution,no,299803.3
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","STICHTING VU",,954530344,Netherlands,NL,university,no,19627.33
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","CYBER RANGES LTD",,911655568,Cyprus,CY,sme,no,130919.85
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","STOWARZYSZENIE POLSKA PLATFORMA BEZPIECZENSTWA WEWNETRZNEGO",,956594116,Poland,PL,research_institution,no,153028.87
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","EIT MANUFACTURING CENTRAL GGMBH",,896668680,Germany,DE,other,no,168739
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","ITALIENISCHE HANDELSKAMMER FUR DEUTSCHLAND",,997756939,Germany,DE,other,no,111258.6
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","UNION INTERNATIONALE DES CHEMINS DE FER",,999738649,France,FR,other,no,310856.4
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","EUROPEAN FEDERATION FOR WELDING JOINING AND CUTTING",,997334213,Belgium,BE,other,no,154368.9
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","UNIVERSITATEA SPIRU HARET",,986311521,Romania,RO,university,no,
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","VIESOJI ISTAIGA LIETUVOS INOVACIJU CENTRAS",,999456476,Lithuania,LT,public_body,no,102912.6
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","EPIMELITIRIO CHALKIDIKI",,929448957,Greece,GR,public_body,no,75092.6
101100733,CYRUS,"A personalised, customised, work-based training framework for enhanced CYbeR-sec","SEARCH-LAB BIZTONSAGI ERTEKELO ELEMZO ES KUTATO LABORATORIUM KORLATOLTFELELOSSEGU TARSASAG",,999704893,Hungary,HU,company,no,104687.8
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","LEUVEN SECURITY EXCELLENCE CONSORTIUM L-SEC VZW",,989929815,Belgium,BE,other,yes,5340803.35
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","FUNDINGBOX ACCELERATOR SP ZOO",,951227688,Poland,PL,other,no,266344
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","DIRECTORATUL NATIONAL DE SECURITATE CIBERNETICA",,953626692,Romania,RO,public_body,no,228445
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","SME INSTITUTO NACIONAL DE CIBERSEGURIDAD DE ESPANA MP SA",,987077918,Spain,ES,company,no,163710
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","TOREON BV",,883224286,Belgium,BE,sme,no,217809.2
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca",CEEYU,,883464652,Belgium,BE,sme,no,301740
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","CYBER RANGES LTD",,911655568,Cyprus,CY,sme,no,309765
101158471,CYSSDE,"CyberSecurity Deplopyment Preparedness Support, Ca","FUNDINGBOX COMMUNITIES SL",,911373783,Spain,ES,other,no,155471
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","INERIS DEVELOPPEMENT",,950138766,France,FR,company,yes,298750
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","COMITE TECHNIQUE INTERNATIONAL DE PREVENTION ET D'EXTINCTION DU FEU (CTIF) DITE ASSOCIATION INTERNATIONALE DES SERVICES D'INCENDIE ET DE SECOURS",,988008051,France,FR,other,no,66250
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","GASILSKA ZVEZA SLOVENIJE",,893684863,Slovenia,SI,other,no,41500
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","CESKA ASOCIACE HASICSKYCH DUSTOJNIKU SDRUZENI",,955238250,Czechia,CZ,other,no,87094
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","ESCOLA NACIONAL DE BOMBEIROS",,937177432,Portugal,PT,research_institution,no,51031
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","OSTERREICHISCHES ROTES KREUZ",,988226010,Austria,AT,other,no,66562
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV",,999984059,Germany,DE,research_institution,no,158859
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO",,999988909,Netherlands,NL,research_institution,no,173664
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","KENTRO MELETON ASFALEIAS",,999827307,Greece,GR,research_institution,no,124062
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","ASSOCIATION PEGASE",,960414461,France,FR,other,no,369375
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","WOITSCH CONSULTING OY",,899266534,Finland,FI,sme,no,77875
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","RESILIENCE ADVISORS (EUROPE) LIMITED",,904172891,Ireland,IE,company,no,170625
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","INSTITUT NATIONAL DE L ENVIRONNEMENT INDUSTRIEL ET DES RISQUES - INERIS",,999958063,France,FR,research_institution,no,112806
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","TRILATERAL RESEARCH LIMITED",,909169458,Ireland,IE,sme,no,156484
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","PLATAFORMA TECNOLOGICA ESPAÑOLA DE SEGURIDAD INDUSTRIAL",,971870064,Spain,ES,research_institution,no,56825
101121249,DIREKTION,"Disaster Resilience Knowledge Network promoti","FEDERATION OF EUROPEAN UNION FIRE OFFICER ASSOCIATIONS ASBL",,952230668,Luxembourg,LU,other,no,
101225575,ECHO,"Empowering and Connecting Diverse Communities","NETCOMPANY S.A.",,999702371,Luxembourg,LU,company,yes,508753.22
101225575,ECHO,"Empowering and Connecting Diverse Communities","ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS",,998802502,Greece,GR,research_institution,no,496250
101225575,ECHO,"Empowering and Connecting Diverse Communities","CS GROUP - France",,999938275,France,FR,company,no,383687.5
101225575,ECHO,"Empowering and Connecting Diverse Communities","GIOUMPITEK MELETI SCHEDIASMOS YLOPOIISI KAI POLISI ERGON PLIROFORIKIS ETAIREIA PERIORISMENIS EFTHYNIS",,985034419,Greece,GR,sme,no,350437.5
101225575,ECHO,"Empowering and Connecting Diverse Communities","INSTITUT ZA KORPORATIVNE VARNOSTNE STUDIJE LJUBLJANA",,929256994,Slovenia,SI,research_institution,no,399625
101225575,ECHO,"Empowering and Connecting Diverse Communities","RESILIENT WORLDS LTD",,875527433,,,sme,no,116375
101225575,ECHO,"Empowering and Connecting Diverse Communities","UNIVERSIDAD POLITECNICA DE MADRID",,999974844,Spain,ES,university,no,365250
101225575,ECHO,"Empowering and Connecting Diverse Communities","UNIVERSITA DEGLI STUDI DI UDINE",,999899281,Italy,IT,university,no,197500
101225575,ECHO,"Empowering and Connecting Diverse Communities","REGIONE AUTONOMA FRIULI-VENEZIA GIULIA",,983174347,Italy,IT,public_body,no,85000
101225575,ECHO,"Empowering and Connecting Diverse Communities","COMUNE DI GEMONA DEL FRIULI",,876736247,Italy,IT,public_body,no,85000
101225575,ECHO,"Empowering and Connecting Diverse Communities","FRIULI VENEZIA GIULIA STRADE SPA",,876787754,Italy,IT,company,no,129500
101225575,ECHO,"Empowering and Connecting Diverse Communities","CAFC SPA",,886333718,Italy,IT,company,no,129500
101225575,ECHO,"Empowering and Connecting Diverse Communities","INSIEL - INFORMATICA PER IL SISTEMA DEGLI ENTI LOCALI S.P.A.",,999792775,Italy,IT,company,no,378787.5
101225575,ECHO,"Empowering and Connecting Diverse Communities","GASILSKA ZVEZA SLOVENIJE",,893684863,Slovenia,SI,other,no,143375
101225575,ECHO,"Empowering and Connecting Diverse Communities","OBCINA JESENICE",,884453276,Slovenia,SI,public_body,no,83750
101225575,ECHO,"Empowering and Connecting Diverse Communities","OBCINA KRANJSKA GORA",,876380645,Slovenia,SI,public_body,no,83750
101225575,ECHO,"Empowering and Connecting Diverse Communities","ELEKTRO GORENJSKA PODJETJE ZA DISTRIBUCIJO ELEKTRICNE ENERGIJE DD",,996273809,Slovenia,SI,company,no,142625
101225575,ECHO,"Empowering and Connecting Diverse Communities","TELEKOM SLOVENIJE DD",,957062432,Slovenia,SI,company,no,152425
101225575,ECHO,"Empowering and Connecting Diverse Communities","SERVICIO ANDALUZ DE SALUD",,998853621,Spain,ES,public_body,no,60200
101225575,ECHO,"Empowering and Connecting Diverse Communities","DIPUTACION PROVINCIAL DE MALAGA",,948939167,Spain,ES,public_body,no,131850
101225575,ECHO,"Empowering and Connecting Diverse Communities","AYUNTAMIENTO DE ESTEPONA",,948482879,Spain,ES,public_body,no,97500
101225575,ECHO,"Empowering and Connecting Diverse Communities","FUNDACION CENTRO ANDALUZ DE INVESTIGACIONES DEL AGUA",,947977218,Spain,ES,other,no,165250
101225575,ECHO,"Empowering and Connecting Diverse Communities",TIMELEX,,991228063,Belgium,BE,sme,no,221375
101225575,ECHO,"Empowering and Connecting Diverse Communities","INCITES CONSULTING SA",,894228257,Luxembourg,LU,sme,no,294437.5
101225575,ECHO,"Empowering and Connecting Diverse Communities","CARR COMMUNICATIONS LIMITED",,998823163,Ireland,IE,sme,no,273875
101225575,ECHO,"Empowering and Connecting Diverse Communities","FUNDACION PARA LA INVESTIGACION DE MALAGA EN BIOMEDICINA Y SALUD",,998029218,Spain,ES,research_institution,no,92850
101225575,ECHO,"Empowering and Connecting Diverse Communities","HIDRALIA GESTION INTEGRAL DE AGUAS DE ANDALUCIA SA",,893067458,Spain,ES,company,no,77000
101225575,ECHO,"Empowering and Connecting Diverse Communities","ECLEXYS SAGL",,998000118,,,sme,no,
101225575,ECHO,"Empowering and Connecting Diverse Communities","Comando dei Vigili del Fuoco di Trieste",,876885724,Italy,IT,public_body,no,
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","UNIVERSITATEA MARITIMA DIN CONSTANTA",,949667734,Romania,RO,university,yes,442338
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE IN INFORMATICA ICI BUCURESTI RA",,999593537,Romania,RO,research_institution,no,149586
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","""ACADEMIA TEHNICA MILITARA """"FERDINAND I""""""",,949114834,Romania,RO,university,no,94106.5
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","DIRECTORATUL NATIONAL DE SECURITATE CIBERNETICA",,953626692,Romania,RO,public_body,no,165208
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","CYBER DACIANS SRL",,891044426,Romania,RO,sme,no,125083
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","ASOCIATIA CLUSTERUL DE EXCELENTA IN SECURITATE CIBERNETICA",,883525859,Romania,RO,other,no,77682
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","INNOVX BUSINESS ACCELERATOR SRL",,878442283,Romania,RO,sme,no,99938
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","BIT SENTINEL SECURITY SRL",,911463120,Romania,RO,sme,no,135355
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","CENTRUL EURO-ATLANTIC PENTRU REZILIENTA",,880611494,Romania,RO,research_institution,no,308507.75
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","SAFETECH INNOVATIONS SA",,952426414,Romania,RO,sme,no,113634
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","BEIA CONSULT INTERNATIONAL SRL",,999685687,Romania,RO,company,no,126795
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","ASOCIATIA ROMANA PENTRU ASIGURAREA SECURITATII INFORMATIEI",,911350406,Romania,RO,research_institution,no,98868
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","UNIVERSITATEA NATIONALA DE APARARE CAROL I",,946989661,Romania,RO,university,no,140000.94
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","NIKOLA VAPTSAROV NAVAL ACADEMY",,949662108,Bulgaria,BG,university,no,125618
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","RISKSIGHT OU",,883435164,Estonia,EE,sme,no,54891
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","INFILI TECHNOLOGIES SOCIETE ANONYME",,932053019,Greece,GR,sme,no,101650
101158784,ECYBRIDGE,"Strengthening Synergies in Defence and Civilian Cy","BALTI KAITSEKOLLEDZ",,943502123,Estonia,EE,university,no,133857
101127713,EL-SOC,"Enhancing the capacity of the Hellenic Consol","ETHNIKI ARCHI KYVERNOASFALEIAS",,877132007,Greece,GR,public_body,yes,3998590
101127713,EL-SOC,"Enhancing the capacity of the Hellenic Consol","ODYSSEY CONSULTANTS LTD",,888365480,Cyprus,CY,company,no,280607.5
101127713,EL-SOC,"Enhancing the capacity of the Hellenic Consol","SPACE HELLAS ANONYMI ETAIREIA SYSTIMATA KAI YPIRESIES TILEPIKOINONIONPLIROFORIKIS ASFALEIAS - IDIOTIKI EPICHEIRISI PAROCHIS YPERISION ASFA",,999778322,Greece,GR,company,no,329827.5
101127713,EL-SOC,"Enhancing the capacity of the Hellenic Consol","INSTITOUTO TECHNOLOGIAS YPOLOGISTON KAI EKDOSEON DIOFANTOS",,999643783,Greece,GR,research_institution,no,226305
